,Province_State,Country_Region,Lat,Long,Date,Confirmed,Deaths,Recovered
33110,Haiti,Haiti,18.9712,-72.2852,2020-05-25,958.0,27.0,22.0
33111,Holy See,Holy See,41.9029,12.4534,2020-05-25,12.0,0.0,2.0
33112,Honduras,Honduras,15.2,-86.2419,2020-05-25,4189.0,182.0,473.0
33113,Hungary,Hungary,47.1625,19.5033,2020-05-25,3756.0,491.0,1711.0
33114,Iceland,Iceland,64.9631,-19.0208,2020-05-25,1804.0,10.0,1791.0
33115,India,India,20.593684,78.96288,2020-05-25,144950.0,4172.0,60706.0
33116,Indonesia,Indonesia,-0.7893,113.9213,2020-05-25,22750.0,1391.0,5642.0
33117,Iran,Iran,32.427908,53.68804599999999,2020-05-25,137724.0,7451.0,107713.0
33118,Iraq,Iraq,33.223191,43.679291,2020-05-25,4632.0,163.0,2811.0
33119,Ireland,Ireland,53.1424,-7.6921,2020-05-25,24698.0,1606.0,21060.0
33120,Israel,Israel,31.046051000000002,34.851612,2020-05-25,16734.0,281.0,14307.0
33121,Italy,Italy,41.87194,12.56738,2020-05-25,230158.0,32877.0,141981.0
33122,Jamaica,Jamaica,18.1096,-77.2975,2020-05-25,556.0,9.0,238.0
33123,Japan,Japan,36.204824,138.252924,2020-05-25,16472.0,857.0,13612.0
33124,Jordan,Jordan,31.24,36.51,2020-05-25,711.0,9.0,479.0
33125,Kazakhstan,Kazakhstan,48.0196,66.9237,2020-05-25,8969.0,35.0,4515.0
33126,Kenya,Kenya,-0.0236,37.9062,2020-05-25,1286.0,52.0,402.0
33127,"Korea, South","Korea, South",35.90775700000001,127.766922,2020-05-25,11225.0,269.0,10275.0
33128,Kuwait,Kuwait,29.311659999999996,47.481766,2020-05-25,21967.0,165.0,6621.0
33129,Kyrgyzstan,Kyrgyzstan,41.20438,74.766098,2020-05-25,1433.0,16.0,992.0
33130,Latvia,Latvia,56.8796,24.6032,2020-05-25,1049.0,22.0,712.0
33131,Lebanon,Lebanon,33.8547,35.8623,2020-05-25,1119.0,26.0,688.0
33132,Liberia,Liberia,6.4280550000000005,-9.429499,2020-05-25,265.0,26.0,141.0
33133,Liechtenstein,Liechtenstein,47.14,9.55,2020-05-25,82.0,1.0,55.0
33134,Lithuania,Lithuania,55.1694,23.8813,2020-05-25,1635.0,63.0,1138.0
33135,Luxembourg,Luxembourg,49.8153,6.1296,2020-05-25,3993.0,110.0,3781.0
33136,Madagascar,Madagascar,-18.766947000000002,46.869107,2020-05-25,542.0,2.0,147.0
33137,Malaysia,Malaysia,4.210483999999999,101.97576600000001,2020-05-25,7417.0,115.0,5979.0
33138,Maldives,Maldives,3.2028,73.2207,2020-05-25,1395.0,4.0,155.0
33139,Malta,Malta,35.9375,14.3754,2020-05-25,611.0,6.0,485.0
33140,Mauritania,Mauritania,21.0079,-10.9408,2020-05-25,262.0,9.0,15.0
33141,Mauritius,Mauritius,-20.348404000000002,57.552152,2020-05-25,334.0,10.0,322.0
33142,Mexico,Mexico,23.6345,-102.5528,2020-05-25,71105.0,7633.0,49452.0
33143,Moldova,Moldova,47.4116,28.3699,2020-05-25,7147.0,261.0,3802.0
33144,Monaco,Monaco,43.7333,7.4167,2020-05-25,98.0,4.0,90.0
33145,Mongolia,Mongolia,46.8625,103.8467,2020-05-25,141.0,0.0,33.0
33146,Montenegro,Montenegro,42.708678000000006,19.37439,2020-05-25,324.0,9.0,315.0
33147,Morocco,Morocco,31.7917,-7.0926,2020-05-25,7532.0,200.0,4774.0
33148,Namibia,Namibia,-22.9576,18.4904,2020-05-25,21.0,0.0,14.0
33149,Nepal,Nepal,28.1667,84.25,2020-05-25,682.0,4.0,112.0
33150,Aruba,Netherlands,12.5211,-69.9683,2020-05-25,101.0,3.0,95.0
33151,Curacao,Netherlands,12.1696,-68.99,2020-05-25,18.0,1.0,14.0
33152,Sint Maarten,Netherlands,18.0425,-63.0548,2020-05-25,77.0,15.0,59.0
33153,Netherlands,Netherlands,52.1326,5.2913,2020-05-25,45445.0,5830.0,0.0
33154,New Zealand,New Zealand,-40.9006,174.886,2020-05-25,1504.0,21.0,1461.0
33155,Nicaragua,Nicaragua,12.865416,-85.207229,2020-05-25,279.0,17.0,199.0
33156,Niger,Niger,17.607789,8.081666,2020-05-25,951.0,62.0,786.0
33157,Nigeria,Nigeria,9.082,8.6753,2020-05-25,8068.0,233.0,2311.0
33158,North Macedonia,North Macedonia,41.6086,21.7453,2020-05-25,1999.0,113.0,1439.0
33159,Norway,Norway,60.472,8.4689,2020-05-25,8364.0,235.0,7727.0
33160,Oman,Oman,21.512583,55.92325500000001,2020-05-25,7770.0,37.0,1933.0
33161,Pakistan,Pakistan,30.3753,69.3451,2020-05-25,57705.0,1197.0,18314.0
33162,Panama,Panama,8.538,-80.7821,2020-05-25,11183.0,310.0,6279.0
33163,Papua New Guinea,Papua New Guinea,-6.314993,143.95555,2020-05-25,8.0,0.0,8.0
33164,Paraguay,Paraguay,-23.4425,-58.4438,2020-05-25,865.0,11.0,344.0
33165,Peru,Peru,-9.19,-75.0152,2020-05-25,123979.0,3629.0,50949.0
33166,Philippines,Philippines,12.879721,121.77401699999999,2020-05-25,14319.0,873.0,3323.0
33167,Poland,Poland,51.9194,19.1451,2020-05-25,21631.0,1007.0,9276.0
33168,Portugal,Portugal,39.3999,-8.2245,2020-05-25,30788.0,1330.0,17822.0
33169,Qatar,Qatar,25.3548,51.1839,2020-05-25,45465.0,26.0,10363.0
33170,Romania,Romania,45.9432,24.9668,2020-05-25,18283.0,1205.0,11630.0
33171,Russia,Russia,61.52401,105.31875600000001,2020-05-25,353427.0,3633.0,118798.0
33172,Rwanda,Rwanda,-1.9403,29.8739,2020-05-25,336.0,0.0,238.0
33173,Saint Lucia,Saint Lucia,13.9094,-60.9789,2020-05-25,18.0,0.0,18.0
33174,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-05-25,18.0,0.0,14.0
33175,San Marino,San Marino,43.9424,12.4578,2020-05-25,666.0,42.0,270.0
33176,Saudi Arabia,Saudi Arabia,23.885942,45.079162,2020-05-25,74795.0,399.0,45668.0
33177,Senegal,Senegal,14.4974,-14.4524,2020-05-25,3130.0,35.0,1515.0
33178,Serbia,Serbia,44.0165,21.0059,2020-05-25,11193.0,239.0,5920.0
33179,Seychelles,Seychelles,-4.6796,55.492,2020-05-25,11.0,0.0,11.0
33180,Singapore,Singapore,1.2833,103.8333,2020-05-25,31960.0,23.0,15738.0
33181,Slovakia,Slovakia,48.669,19.699,2020-05-25,1511.0,28.0,1307.0
33182,Slovenia,Slovenia,46.1512,14.9955,2020-05-25,1469.0,107.0,1346.0
33183,Somalia,Somalia,5.152149,46.199616,2020-05-25,1689.0,66.0,235.0
33184,South Africa,South Africa,-30.5595,22.9375,2020-05-25,23615.0,481.0,11917.0
33185,Spain,Spain,40.463667,-3.7492199999999998,2020-05-25,235400.0,26834.0,150376.0
33186,Sri Lanka,Sri Lanka,7.873054,80.77179699999998,2020-05-25,1182.0,10.0,695.0
33187,Sudan,Sudan,12.8628,30.2176,2020-05-25,3976.0,170.0,503.0
33188,Suriname,Suriname,3.9193,-56.0278,2020-05-25,11.0,1.0,9.0
33189,Sweden,Sweden,60.128161,18.643501,2020-05-25,33843.0,4029.0,0.0
33190,Switzerland,Switzerland,46.8182,8.2275,2020-05-25,30746.0,1913.0,28200.0
33191,Taiwan*,Taiwan*,23.7,121.0,2020-05-25,441.0,7.0,415.0
33192,Tanzania,Tanzania,-6.369028,34.888822,2020-05-25,509.0,21.0,183.0
33193,Thailand,Thailand,15.870032,100.992541,2020-05-25,3042.0,57.0,2928.0
33194,Togo,Togo,8.6195,0.8248,2020-05-25,386.0,13.0,161.0
33195,Trinidad and Tobago,Trinidad and Tobago,10.6918,-61.2225,2020-05-25,116.0,8.0,108.0
33196,Tunisia,Tunisia,33.886917,9.537499,2020-05-25,1051.0,48.0,919.0
33197,Turkey,Turkey,38.9637,35.2433,2020-05-25,157814.0,4369.0,120015.0
33198,Uganda,Uganda,1.373333,32.290275,2020-05-25,222.0,0.0,69.0
33199,Ukraine,Ukraine,48.3794,31.1656,2020-05-25,21245.0,623.0,7234.0
33200,United Arab Emirates,United Arab Emirates,23.424076,53.847818000000004,2020-05-25,30307.0,248.0,15657.0
33201,Bermuda,United Kingdom,32.3078,-64.7505,2020-05-25,133.0,9.0,89.0
33202,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-05-25,134.0,1.0,61.0
33203,Channel Islands,United Kingdom,49.3723,-2.3644,2020-05-25,559.0,45.0,517.0
33204,Gibraltar,United Kingdom,36.1408,-5.3536,2020-05-25,154.0,0.0,147.0
33205,Isle of Man,United Kingdom,54.2361,-4.5481,2020-05-25,336.0,24.0,305.0
33206,Montserrat,United Kingdom,16.742498,-62.187366000000004,2020-05-25,11.0,1.0,10.0
33207,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-05-25,247287.0,37297.0,0.0
33208,Uruguay,Uruguay,-32.5228,-55.7658,2020-05-25,787.0,22.0,629.0
33209,US,US,40.0,-100.0,2020-05-25,1670280.0,99267.0,379157.0
33210,Uzbekistan,Uzbekistan,41.377491,64.585262,2020-05-25,3189.0,13.0,2607.0
33211,Venezuela,Venezuela,6.4238,-66.5897,2020-05-25,1177.0,10.0,302.0
33212,Vietnam,Vietnam,14.058323999999999,108.277199,2020-05-25,326.0,0.0,272.0
33213,Zambia,Zambia,-13.133897,27.849332,2020-05-25,920.0,7.0,336.0
33214,Zimbabwe,Zimbabwe,-19.015438,29.154857,2020-05-25,56.0,4.0,25.0
33215,Diamond Princess,Canada,0.0,0.0,2020-05-25,1.0,1.0,0.0
33216,Dominica,Dominica,15.415,-61.371,2020-05-25,16.0,0.0,16.0
33217,Grenada,Grenada,12.1165,-61.678999999999995,2020-05-25,23.0,0.0,0.0
33218,Mozambique,Mozambique,-18.665695,35.529562,2020-05-25,209.0,1.0,0.0
33219,Syria,Syria,34.802075,38.99681500000001,2020-05-25,106.0,4.0,0.0
33220,Timor-Leste,Timor-Leste,-8.874217,125.727539,2020-05-25,24.0,0.0,0.0
33221,Belize,Belize,17.1899,-88.4976,2020-05-25,18.0,2.0,16.0
33222,Laos,Laos,19.856270000000002,102.495496,2020-05-25,19.0,0.0,0.0
33223,Libya,Libya,26.3351,17.228331,2020-05-25,75.0,3.0,40.0
33224,West Bank and Gaza,West Bank and Gaza,31.9522,35.2332,2020-05-25,423.0,3.0,357.0
33225,Guinea-Bissau,Guinea-Bissau,11.8037,-15.1804,2020-05-25,1178.0,7.0,42.0
33226,Mali,Mali,17.570692,-3.996166000000001,2020-05-25,1059.0,67.0,604.0
33227,Saint Kitts and Nevis,Saint Kitts and Nevis,17.357822,-62.782998,2020-05-25,15.0,0.0,15.0
33228,Northwest Territories,Canada,64.8255,-124.8457,2020-05-25,5.0,0.0,0.0
33229,Yukon,Canada,64.2823,-135.0,2020-05-25,11.0,0.0,0.0
33230,Kosovo,Kosovo,42.602636,20.902977,2020-05-25,1038.0,30.0,791.0
33231,Burma,Burma,21.9162,95.956,2020-05-25,203.0,6.0,123.0
33232,Anguilla,United Kingdom,18.2206,-63.0686,2020-05-25,3.0,0.0,3.0
33233,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-05-25,8.0,1.0,6.0
33234,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-05-25,12.0,1.0,10.0
33235,MS Zaandam,MS Zaandam,0.0,0.0,2020-05-25,9.0,2.0,0.0
33236,Botswana,Botswana,-22.3285,24.6849,2020-05-25,35.0,1.0,19.0
33237,Burundi,Burundi,-3.3731,29.9189,2020-05-25,42.0,1.0,20.0
33238,Sierra Leone,Sierra Leone,8.460555000000001,-11.779889,2020-05-25,735.0,42.0,293.0
33239,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-05-25,6.0,0.0,6.0
33240,Malawi,Malawi,-13.2543,34.3015,2020-05-25,101.0,4.0,33.0
33241,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-05-25,13.0,0.0,13.0
33242,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-05-25,1.0,0.0,1.0
33243,South Sudan,South Sudan,6.8770000000000024,31.307,2020-05-25,806.0,8.0,0.0
33244,Western Sahara,Western Sahara,24.2155,-12.8858,2020-05-25,9.0,0.0,6.0
33245,Sao Tome and Principe,Sao Tome and Principe,0.1864,6.6131,2020-05-25,299.0,11.0,4.0
33246,Yemen,Yemen,15.552726999999999,48.516388,2020-05-25,233.0,44.0,10.0
33247,Comoros,Comoros,-11.6455,43.3333,2020-05-25,87.0,1.0,21.0
33248,Tajikistan,Tajikistan,38.861,71.2761,2020-05-25,3100.0,46.0,1395.0
33249,Lesotho,Lesotho,-29.61,28.2336,2020-05-25,2.0,0.0,0.0
33250,Afghanistan,Afghanistan,33.93911,67.709953,2020-05-26,11831.0,220.0,1128.0
33251,Albania,Albania,41.1533,20.1683,2020-05-26,1029.0,33.0,803.0
33252,Algeria,Algeria,28.0339,1.6596,2020-05-26,8697.0,617.0,4918.0
33253,Andorra,Andorra,42.5063,1.5218,2020-05-26,763.0,51.0,676.0
33254,Angola,Angola,-11.2027,17.8739,2020-05-26,70.0,4.0,18.0
33255,Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-05-26,25.0,3.0,19.0
33256,Argentina,Argentina,-38.4161,-63.6167,2020-05-26,13228.0,484.0,4167.0
33257,Armenia,Armenia,40.0691,45.0382,2020-05-26,7402.0,91.0,3220.0
33258,Australian Capital Territory,Australia,-35.4735,149.0124,2020-05-26,107.0,3.0,104.0
33259,New South Wales,Australia,-33.8688,151.2093,2020-05-26,3089.0,48.0,2663.0
33260,Northern Territory,Australia,-12.4634,130.8456,2020-05-26,29.0,0.0,29.0
33261,Queensland,Australia,-27.4698,153.0251,2020-05-26,1058.0,7.0,1044.0
33262,South Australia,Australia,-34.9285,138.6007,2020-05-26,440.0,4.0,435.0
33263,Tasmania,Australia,-42.8821,147.3272,2020-05-26,228.0,13.0,203.0
33264,Victoria,Australia,-37.8136,144.9631,2020-05-26,1618.0,19.0,1533.0
33265,Western Australia,Australia,-31.9505,115.8605,2020-05-26,570.0,9.0,549.0
33266,Austria,Austria,47.5162,14.5501,2020-05-26,16557.0,643.0,15182.0
33267,Azerbaijan,Azerbaijan,40.1431,47.5769,2020-05-26,4403.0,52.0,2819.0
33268,Bahamas,Bahamas,25.025885,-78.035889,2020-05-26,100.0,11.0,46.0
33269,Bahrain,Bahrain,26.0275,50.55,2020-05-26,9366.0,14.0,4938.0
33270,Bangladesh,Bangladesh,23.685,90.3563,2020-05-26,36751.0,522.0,7579.0
33271,Barbados,Barbados,13.1939,-59.5432,2020-05-26,92.0,7.0,71.0
33272,Belarus,Belarus,53.7098,27.9534,2020-05-26,38059.0,208.0,15086.0
33273,Belgium,Belgium,50.8333,4.469936,2020-05-26,57455.0,9334.0,15320.0
33274,Benin,Benin,9.3077,2.3158,2020-05-26,208.0,3.0,118.0
33275,Bhutan,Bhutan,27.5142,90.4336,2020-05-26,27.0,0.0,6.0
33276,Bolivia,Bolivia,-16.2902,-63.5887,2020-05-26,7136.0,274.0,677.0
33277,Bosnia and Herzegovina,Bosnia and Herzegovina,43.9159,17.6791,2020-05-26,2416.0,149.0,1721.0
33278,Brazil,Brazil,-14.235,-51.9253,2020-05-26,391222.0,24512.0,158593.0
33279,Brunei,Brunei,4.5353,114.7277,2020-05-26,141.0,1.0,137.0
33280,Bulgaria,Bulgaria,42.7339,25.4858,2020-05-26,2443.0,130.0,880.0
33281,Burkina Faso,Burkina Faso,12.2383,-1.5616,2020-05-26,832.0,52.0,672.0
33282,Cabo Verde,Cabo Verde,16.5388,-23.0418,2020-05-26,390.0,4.0,155.0
33283,Cambodia,Cambodia,11.55,104.9167,2020-05-26,124.0,0.0,122.0
33284,Cameroon,Cameroon,3.8480000000000003,11.5021,2020-05-26,5436.0,175.0,0.0
33285,Alberta,Canada,53.9333,-116.5765,2020-05-26,6901.0,139.0,0.0
33286,British Columbia,Canada,53.7267,-127.6476,2020-05-26,2541.0,161.0,0.0
33287,Grand Princess,Canada,0.0,0.0,2020-05-26,13.0,0.0,0.0
33288,Manitoba,Canada,53.7609,-98.8139,2020-05-26,292.0,7.0,0.0
33289,New Brunswick,Canada,46.5653,-66.4619,2020-05-26,122.0,0.0,0.0
33290,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-05-26,260.0,3.0,0.0
33291,Nova Scotia,Canada,44.681999999999995,-63.7443,2020-05-26,1052.0,59.0,0.0
33292,Ontario,Canada,51.2538,-85.3232,2020-05-26,27624.0,2235.0,0.0
33293,Prince Edward Island,Canada,46.5107,-63.4168,2020-05-26,27.0,0.0,0.0
33294,Quebec,Canada,52.9399,-73.5491,2020-05-26,48607.0,4140.0,0.0
33295,Saskatchewan,Canada,52.9399,-106.4509,2020-05-26,634.0,8.0,0.0
33296,Central African Republic,Central African Republic,6.6111,20.9394,2020-05-26,671.0,1.0,22.0
33297,Chad,Chad,15.4542,18.7322,2020-05-26,700.0,62.0,303.0
33298,Chile,Chile,-35.6751,-71.543,2020-05-26,77961.0,806.0,30915.0
33299,Anhui,China,31.8257,117.2264,2020-05-26,991.0,6.0,985.0
33300,Beijing,China,40.1824,116.4142,2020-05-26,593.0,9.0,581.0
33301,Chongqing,China,30.0572,107.874,2020-05-26,579.0,6.0,573.0
33302,Fujian,China,26.0789,117.9874,2020-05-26,357.0,1.0,355.0
33303,Gansu,China,35.7518,104.2861,2020-05-26,139.0,2.0,137.0
33304,Guangdong,China,23.3417,113.4244,2020-05-26,1592.0,8.0,1581.0
33305,Guangxi,China,23.8298,108.7881,2020-05-26,254.0,2.0,252.0
33306,Guizhou,China,26.8154,106.8748,2020-05-26,147.0,2.0,145.0
33307,Hainan,China,19.1959,109.7453,2020-05-26,169.0,6.0,162.0
33308,Hebei,China,39.549,116.1306,2020-05-26,328.0,6.0,0.0
33309,Heilongjiang,China,47.861999999999995,127.7615,2020-05-26,945.0,13.0,932.0
33310,Henan,China,37.8957,114.9042,2020-05-26,1276.0,22.0,0.0
33311,Hong Kong,China,22.3,114.2,2020-05-26,1065.0,4.0,1033.0
33312,Hubei,China,30.9756,112.2707,2020-05-26,68135.0,4512.0,63618.0
33313,Hunan,China,27.6104,111.7088,2020-05-26,1019.0,4.0,1015.0
33314,Inner Mongolia,China,44.0935,113.9448,2020-05-26,232.0,1.0,205.0
33315,Jiangsu,China,32.9711,119.455,2020-05-26,653.0,0.0,653.0
33316,Jiangxi,China,27.614,115.7221,2020-05-26,937.0,1.0,936.0
33317,Jilin,China,43.6661,126.1923,2020-05-26,155.0,2.0,128.0
33318,Liaoning,China,41.2956,122.6085,2020-05-26,149.0,2.0,147.0
33319,Macau,China,22.1667,113.55,2020-05-26,45.0,0.0,45.0
33320,Ningxia,China,37.2692,106.1655,2020-05-26,75.0,0.0,75.0
33321,Qinghai,China,35.7452,95.9956,2020-05-26,18.0,0.0,18.0
33322,Shaanxi,China,35.1917,108.8701,2020-05-26,308.0,3.0,305.0
33323,Shandong,China,36.3427,118.1498,2020-05-26,788.0,7.0,780.0
33324,Shanghai,China,31.201999999999998,121.4491,2020-05-26,670.0,7.0,653.0
33325,Shanxi,China,37.5777,112.2922,2020-05-26,198.0,0.0,198.0
33326,Sichuan,China,30.6171,102.7103,2020-05-26,564.0,3.0,558.0
33327,Tianjin,China,39.3054,117.323,2020-05-26,192.0,3.0,188.0
33328,Tibet,China,31.6927,88.0924,2020-05-26,1.0,0.0,1.0
33329,Xinjiang,China,41.1129,85.2401,2020-05-26,76.0,3.0,73.0
33330,Yunnan,China,24.974,101.48700000000001,2020-05-26,185.0,2.0,0.0
33331,Zhejiang,China,29.1832,120.0934,2020-05-26,1268.0,1.0,1267.0
33332,Colombia,Colombia,4.5709,-74.2973,2020-05-26,23003.0,776.0,5511.0
33333,Congo (Brazzaville),Congo (Brazzaville),-0.228,15.8277,2020-05-26,487.0,16.0,147.0
33334,Congo (Kinshasa),Congo (Kinshasa),-4.0383,21.7587,2020-05-26,2403.0,68.0,340.0
33335,Costa Rica,Costa Rica,9.7489,-83.7534,2020-05-26,956.0,10.0,634.0
33336,Cote d'Ivoire,Cote d'Ivoire,7.54,-5.5471,2020-05-26,2477.0,30.0,1286.0
33337,Croatia,Croatia,45.1,15.2,2020-05-26,2244.0,101.0,2046.0
33338,Diamond Princess,Diamond Princess,0.0,0.0,2020-05-26,712.0,13.0,651.0
33339,Cuba,Cuba,21.521757,-77.78116700000002,2020-05-26,1963.0,82.0,1709.0
33340,Cyprus,Cyprus,35.1264,33.4299,2020-05-26,939.0,17.0,594.0
33341,Czechia,Czechia,49.8175,15.472999999999999,2020-05-26,9050.0,317.0,0.0
33342,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-26,187.0,0.0,187.0
33343,Greenland,Denmark,71.7069,-42.6043,2020-05-26,12.0,0.0,11.0
33344,Denmark,Denmark,56.2639,9.5018,2020-05-26,11428.0,563.0,10044.0
33345,Djibouti,Djibouti,11.8251,42.5903,2020-05-26,2468.0,14.0,1079.0
33346,Dominican Republic,Dominican Republic,18.7357,-70.1627,2020-05-26,15264.0,468.0,8534.0
33347,Ecuador,Ecuador,-1.8312,-78.1834,2020-05-26,37355.0,3203.0,18003.0
33348,Egypt,Egypt,26.820553000000004,30.802497999999996,2020-05-26,18756.0,797.0,5027.0
33349,El Salvador,El Salvador,13.7942,-88.8965,2020-05-26,2042.0,36.0,787.0
33350,Equatorial Guinea,Equatorial Guinea,1.6508,10.2679,2020-05-26,1043.0,12.0,165.0
33351,Eritrea,Eritrea,15.1794,39.7823,2020-05-26,39.0,0.0,39.0
33352,Estonia,Estonia,58.5953,25.0136,2020-05-26,1834.0,65.0,1552.0
33353,Eswatini,Eswatini,-26.5225,31.4659,2020-05-26,261.0,2.0,164.0
33354,Ethiopia,Ethiopia,9.145,40.4897,2020-05-26,701.0,6.0,167.0
33355,Fiji,Fiji,-17.7134,178.065,2020-05-26,18.0,0.0,15.0
33356,Finland,Finland,61.92411,25.748151,2020-05-26,6628.0,312.0,5100.0
33357,French Guiana,France,3.9339,-53.1258,2020-05-26,384.0,1.0,146.0
33358,French Polynesia,France,-17.6797,149.4068,2020-05-26,60.0,0.0,60.0
33359,Guadeloupe,France,16.265,-61.551,2020-05-26,161.0,14.0,115.0
33360,Mayotte,France,-12.8275,45.166244,2020-05-26,1634.0,20.0,894.0
33361,New Caledonia,France,-20.904304999999997,165.618042,2020-05-26,18.0,0.0,18.0
33362,Reunion,France,-21.1151,55.5364,2020-05-26,459.0,1.0,411.0
33363,Saint Barthelemy,France,17.9,-62.8333,2020-05-26,6.0,0.0,6.0
33364,St Martin,France,18.0708,-63.0501,2020-05-26,40.0,3.0,33.0
33365,Martinique,France,14.6415,-61.0242,2020-05-26,197.0,14.0,91.0
33366,France,France,46.2276,2.2137,2020-05-26,179887.0,28480.0,64222.0
33367,Gabon,Gabon,-0.8037,11.6094,2020-05-26,2238.0,14.0,593.0
33368,Gambia,Gambia,13.4432,-15.3101,2020-05-26,25.0,1.0,18.0
33369,Georgia,Georgia,42.3154,43.3569,2020-05-26,732.0,12.0,537.0
33370,Germany,Germany,51.165690999999995,10.451526,2020-05-26,181200.0,8372.0,161967.0
33371,Ghana,Ghana,7.9465,-1.0232,2020-05-26,7117.0,34.0,2317.0
33372,Greece,Greece,39.0742,21.8243,2020-05-26,2892.0,173.0,1374.0
33373,Guatemala,Guatemala,15.7835,-90.2308,2020-05-26,3954.0,63.0,289.0
33374,Guinea,Guinea,9.9456,-9.6966,2020-05-26,3275.0,20.0,1673.0
33375,Guyana,Guyana,4.860416000000002,-58.93018000000001,2020-05-26,139.0,11.0,62.0
33376,Haiti,Haiti,18.9712,-72.2852,2020-05-26,1174.0,33.0,22.0
33377,Holy See,Holy See,41.9029,12.4534,2020-05-26,12.0,0.0,2.0
33378,Honduras,Honduras,15.2,-86.2419,2020-05-26,4401.0,188.0,493.0
33379,Hungary,Hungary,47.1625,19.5033,2020-05-26,3771.0,499.0,1836.0
33380,Iceland,Iceland,64.9631,-19.0208,2020-05-26,1804.0,10.0,1792.0
33381,India,India,20.593684,78.96288,2020-05-26,150793.0,4344.0,64277.0
33382,Indonesia,Indonesia,-0.7893,113.9213,2020-05-26,23165.0,1418.0,5877.0
33383,Iran,Iran,32.427908,53.68804599999999,2020-05-26,139511.0,7508.0,109437.0
33384,Iraq,Iraq,33.223191,43.679291,2020-05-26,4848.0,169.0,2852.0
33385,Ireland,Ireland,53.1424,-7.6921,2020-05-26,24735.0,1615.0,21060.0
33386,Israel,Israel,31.046051000000002,34.851612,2020-05-26,16757.0,281.0,14457.0
33387,Italy,Italy,41.87194,12.56738,2020-05-26,230555.0,32955.0,144658.0
33388,Jamaica,Jamaica,18.1096,-77.2975,2020-05-26,564.0,9.0,267.0
33389,Japan,Japan,36.204824,138.252924,2020-05-26,16502.0,863.0,13810.0
33390,Jordan,Jordan,31.24,36.51,2020-05-26,718.0,9.0,586.0
33391,Kazakhstan,Kazakhstan,48.0196,66.9237,2020-05-26,8969.0,37.0,4613.0
33392,Kenya,Kenya,-0.0236,37.9062,2020-05-26,1348.0,52.0,405.0
33393,"Korea, South","Korea, South",35.90775700000001,127.766922,2020-05-26,11265.0,269.0,10295.0
33394,Kuwait,Kuwait,29.311659999999996,47.481766,2020-05-26,22575.0,172.0,7306.0
33395,Kyrgyzstan,Kyrgyzstan,41.20438,74.766098,2020-05-26,1468.0,16.0,1015.0
33396,Latvia,Latvia,56.8796,24.6032,2020-05-26,1053.0,22.0,741.0
33397,Lebanon,Lebanon,33.8547,35.8623,2020-05-26,1140.0,26.0,689.0
33398,Liberia,Liberia,6.4280550000000005,-9.429499,2020-05-26,266.0,26.0,144.0
33399,Liechtenstein,Liechtenstein,47.14,9.55,2020-05-26,82.0,1.0,55.0
33400,Lithuania,Lithuania,55.1694,23.8813,2020-05-26,1639.0,65.0,1165.0
33401,Luxembourg,Luxembourg,49.8153,6.1296,2020-05-26,3995.0,110.0,3783.0
33402,Madagascar,Madagascar,-18.766947000000002,46.869107,2020-05-26,586.0,2.0,147.0
33403,Malaysia,Malaysia,4.210483999999999,101.97576600000001,2020-05-26,7604.0,115.0,6041.0
33404,Maldives,Maldives,3.2028,73.2207,2020-05-26,1438.0,5.0,197.0
33405,Malta,Malta,35.9375,14.3754,2020-05-26,611.0,6.0,485.0
33406,Mauritania,Mauritania,21.0079,-10.9408,2020-05-26,268.0,13.0,15.0
33407,Mauritius,Mauritius,-20.348404000000002,57.552152,2020-05-26,334.0,10.0,322.0
33408,Mexico,Mexico,23.6345,-102.5528,2020-05-26,74560.0,8134.0,51708.0
33409,Moldova,Moldova,47.4116,28.3699,2020-05-26,7305.0,267.0,3884.0
33410,Monaco,Monaco,43.7333,7.4167,2020-05-26,98.0,4.0,90.0
33411,Mongolia,Mongolia,46.8625,103.8467,2020-05-26,141.0,0.0,37.0
33412,Montenegro,Montenegro,42.708678000000006,19.37439,2020-05-26,324.0,9.0,315.0
33413,Morocco,Morocco,31.7917,-7.0926,2020-05-26,7577.0,202.0,4881.0
33414,Namibia,Namibia,-22.9576,18.4904,2020-05-26,21.0,0.0,14.0
33415,Nepal,Nepal,28.1667,84.25,2020-05-26,772.0,4.0,155.0
33416,Aruba,Netherlands,12.5211,-69.9683,2020-05-26,101.0,3.0,95.0
33417,Curacao,Netherlands,12.1696,-68.99,2020-05-26,18.0,1.0,14.0
33418,Sint Maarten,Netherlands,18.0425,-63.0548,2020-05-26,77.0,15.0,59.0
33419,Netherlands,Netherlands,52.1326,5.2913,2020-05-26,45578.0,5856.0,0.0
